Nº RGSEAA (*),Razón Social,Provincia/Localidad,Actividades,Especies (**),Otros Detalles,TSE Feed Ban
40.045125/T,TADISA TRES SERVEIS SL,Tarragona/CONSTANTI,CS,,,
40.045126/T,VERDCAMP FRUITS SAT 1132/CAT,Tarragona/CAMBRILS,CS,,,
15.007757/B,GRUPO CACAOLAT SL,Barcelona/SANTA COLOMA DE GRAMENET,PP,,,
40.045465/B,TRANSPARETS SL,Barcelona/LLIÇA DE VALL,CS,,,
26.014276/B,BO K BO SL,Barcelona/HOSPITALET DE LLOBREGAT (L'),PP,,,
40.045516/B,BUYLAN EXCLUSIVE SL,Barcelona/SANT POL DE MAR,CS,,,
40.045730/B,ABARROTES FOODS SL,Barcelona/BADALONA,CS,,,
40.045809/B,CERDOS EXTREMEÑOS SL,Barcelona/HOSPITALET DE LLOBREGAT (L'),"CS, RW",,,
40.045810/L,COMERCIAL SALAS DE PALLARS SA,Lleida/SALAS DE PALLARS,CS,,,
40.045847/L,COMERCIAL SEGRE PIRINEUS SL,Lleida/SEU D'URGELL (LA),CS,,,
12.021045/GI,GAMBA I PEIX DE PALAMÓS SL - B.C. BONOMAR F,Girona/PALAMOS,"RW, FV, ZV",,,
40.045902/B,JAMONES LA CAVA SL,Barcelona/BARCELONA,"CS, RW",,,
40.045928/T,"OLLE JANSA, ALFONS FRANCESC",Tarragona/RIUDOMS,"CS, RW",,,
40.045936/T,VIRGINIAS FRED SA,Tarragona/SANT CARLES DE LA RAPITA,CS,,,
40.046060/B,CASA MAS ALIMENTACIÓ SL,Barcelona/CASTELLTERÇOL,CS,,,
26.014383/B,ESCOLA JOSEP ORRIOLS I ROCA,Barcelona/MOIA,PP,,MP,
10.024861/B,GRANJA LA SOLEIA SL,Barcelona/GALLIFA,"CP, MM, MP",,,
14.002991/T,GRANJA LUISIANA SL,Tarragona/DELTEBRE,EPC,,,
14.002990/GI,ORIGEN RURAL SL,Girona/FORALLAC,EPC,,,
14.002992/B,ECOLOGICA MARTI SL,Barcelona/SANTA EULALIA DE RONÇANA,EPC,,,
40.046156/GI,GELATS GARBI SCP,Girona/SANT FELIU DE GUIXOLS,CS,,,
40.046161/GI,MAROBEN S.L.,Girona/FIGUERES,RW,,,
40.046162/GI,NOVAMAR BANYOLES S.L.,Girona/PORQUERES,"CS, RW",,,
40.046165/L,"SANTIAGO CASALS, JOSEP ANTONI",Lleida/LLEIDA,CS,,,
40.046189/GI,KEBAB'S POLAT SL,Girona/VILABLAREIX,CS,,,
40.046175/GI,AVIRAM SELGAS S.L.,Girona/RIBES DE FRESER,CS,,,
40.046187/L,WORTINTON EUROPEA SL,Lleida/LLEIDA,CS,,,
40.046192/B,MONTFRISA S.A.,Barcelona/TERRASSA,CS,,,
14.002993/B,"OMS MOLIST, PERE",Barcelona/SORA,EPC,,,
40.046197/B,PUIGMACIA TURA S.L.,Barcelona/OLESA DE MONTSERRAT,CS,,,
40.046200/B,RUESMA JAMONES Y EMBUTIDOS IBERICOS S.L.,Barcelona/BARCELONA,RW,,,
14.002994/T,"SEGURA BERENGUER, RICARD",Tarragona/PILES (LES),EPC,,,
26.014390/T,STS GESTIÓ DE SERVEIS SOCIO SANITARIS S.L.,Tarragona/SALOU,PP,,MP,
40.046224/B,"CALZADO ORTEGA, JOSE ANTONIO",Barcelona/GAVA,CS,,,
40.046225/B,DISTAR ALIMENTACIÓN SL,Barcelona/CERVELLO,RW,,,
15.007778/L,ASSOCIACIÓ TALMA SERVEI I SUPORT A LES PERSONES,Lleida/JUNEDA,PP,,,
26.014401/B,ECOVERITAS SA,Barcelona/LLIÇA D'AMUNT,PP,,,
12.021065/T,PRODUCTES ELABORATS CARLAMARC SL,Tarragona/REUS,CS,,,
40.046246/T,MARISCAL & SARROCA SL,Tarragona/ALTAFULLA,CS,,,
10.024869/B,"ROCAMORA PUIGPINOS, JORDI",Barcelona/CORNELLA DE LLOBREGAT,"MM, MP",,,
10.024870/L,"SALA SIMON, SANDRA",Lleida/OLIUS,"CP, MM, MP, PP",,MP,
40.046252/B,VENDING PONS SL,Barcelona/IGUALADA,CS,,,
10.024884/GI,"FARBOS LLEVANT, SL",Girona/CAMPLLONG,CS,,,
26.014462/B,BACOA HOLDING SL,Barcelona/SANT JOAN DESPI,PP,,MP,
40.046659/B,MULTI SPICY PRODUCTOS SL,Barcelona/SANT ADRIA DE BESOS,CS,,,
26.014482/B,360 FOOD SOLUTIONS SL,Barcelona/HOSPITALET DE LLOBREGAT (L'),PP,,MP,
40.046716/B,MERCADOS DE ABASTECIMIENTOS DE BARCELONA SA,Barcelona/BARCELONA,WM,,,
40.046717/GI,UNION FOODS SL,Girona/OLOT,CS,,,
26.014486/B,CASA MIRÓ S.L.,Barcelona/MATARO,PP,,MP,
40.046744/B,MERCADONA SA,Barcelona/ABRERA,CS,,,
40.046829/B,ECOVERITAS SA,Barcelona/LLIÇA D'AMUNT,"CS, RW",,,
40.046831/T,INTERTRANS PRADES SL,Tarragona/CAMARLES,CS,,,
26.014511/T,TALLER DE CUINA BON GUST SL,Tarragona/RODA DE BERA,PP,,MP,
12.021182/B,AHUMADOS AZAHAR SL,Barcelona/SANT VICENÇ DE CASTELLET,PP,,,
40.047148/B,JAMIBER SA,Barcelona/BARCELONA,"CS, RW",,,
40.047149/B,JAMIBER SA,Barcelona/BARCELONA,CS,,,
40.047203/T,AVIPAT SL,Tarragona/REUS,"CS, RW",,,
40.047206/B,BON LLEVAT SL,Barcelona/BARCELONA,CS,,,
40.047208/B,CHD IMPORT & DISTRIB. FRUTAS & VERDURAS SL,Barcelona/BARCELONA,CS,,,
40.047237/L,URGEL GANADERA SA,Lleida/JUNEDA,CS,,,
40.047344/B,EMBOTITS ELEBOECK SAU,Barcelona/MONTCADA I REIXAC,"CS, RW",,,
40.047399/B,AHUMADOS DOMINGUEZ SA,Barcelona/BARCELONA,CS,,,
10.024972/B,CAL CABRE SL,Barcelona/VILANOVA DEL VALLES,"CP, MM, MP, PP",,MP,
40.047408/B,MONT FRED INDUSTRIAS CARNICAS SL,Barcelona/BIGUES I RIELLS,CS,,,
40.047420/GI,"SOLÀ BATLLE, MARIA",Girona/SANT JOAN LES FONTS,CS,,,
40.047475/B,"ASSISTENTIAL CRESGRA SERVICES, SL",Barcelona/CASTELLDEFELS,CS,,,
40.047478/B,CARNIQUES D'OSONA SL,Barcelona/VIC,CS,,,
26.014619/B,SOLVIC BCN SL,Barcelona/ESPARREGUERA,PP,,MP,
12.021256/GI,GALISMAR SL,Girona/RIPOLL,FFP,,,
15.007806/T,GO FRUSELVA SL,Tarragona/SELVA DEL CAMP (LA),PP,,,
40.047584/GI,LACTEOS DEL AMPURDAN,Girona/PALAMOS,CS,,,
10.025003/L,ANTIGA CASA MAGI SL,Lleida/TORA,"CS, RW, CP, MM, MP, PP",,MP,
10.025008/B,CARNS I EMBOTITS SBD SCP,Barcelona/SABADELL,"CS, MM, MP",,,
40.047654/B,CARNS I EMBOTITS SBD SCP,Barcelona/SABADELL,CS,,,
26.014635/B,ESCOLA CATALUNYA,Barcelona/NAVARCLES,PP,,MP,
26.014645/B,INSTITUT CASTELLET,Barcelona/SANT VICENÇ DE CASTELLET,PP,,MP,
10.025027/B,LAINURVI S.L.,Barcelona/CASTELLAR DEL VALLES,PP,,,
10.025029/B,AL-MADINA 2016 SL,Barcelona/HOSPITALET DE LLOBREGAT (L'),CP,,,
40.047850/B,GRECOGOURMET S.L.,Barcelona/SANT PERE DE RIBES,"CS, RW",,,
40.047932/T,DRONAS 2002 SL,Tarragona/REUS,CS,,,
15.007819/L,PLA D'ABELLA SCP,Lleida/NAVES,PP,,,
10.025036/L,PLA D'ABELLA SCP,Lleida/NAVES,"CP, MM, MP",,,
15.007821/B,MILK MAGIC SL,Barcelona/BARCELONA,PP,,,
40.048069/GI,CALITET FIGUERES SL,Girona/FIGUERES,CS,,,
40.048071/B,CONWAY THE CONVENIENCE COMPANY SA,Barcelona/POLINYA,CS,,,
15.007823/B,"DIAZ BUNYOL, CRISTINA",Barcelona/LLACUNA (LA),PP,,,
26.014725/B,FELS & EIS SLU,Barcelona/SANTA COLOMA DE GRAMENET,PP,,MP,
40.048267/B,FERNAVICO SL,Barcelona/HOSPITALET DE LLOBREGAT (L'),CS,,,
10.025061/B,FERNAVICO SL,Barcelona/HOSPITALET DE LLOBREGAT (L'),"MM, MP",,,
40.048568/GI,COALIMENT GRANOLLERS SA,Girona/PUIGCERDA,CS,,,
40.048578/GI,"RICART ROSSELL, JOAQUIM",Girona/CAMPRODON,"CS, RW",,,
40.048665/B,INICIATIVAS REINI SL,Barcelona/TERRASSA,"CS, RW",,,
10.025107/T,EUROKEBAB DONNER SL,Tarragona/REUS,"MM, MP",,,
40.048697/GI,RIGAU GELATS SL,Girona/CASTELL-PLATJA D'ARO,CS,,,
40.048688/T,EUROKEBAB DONNER SL,Tarragona/REUS,CS,,,
10.025108/T,SUMTRIPS SL,Tarragona/CALAFELL,PP,,ST,
26.014815/B,INSTITUT ESCOLA SANT JORDI,Barcelona/NAVAS,PP,,MP,
40.048957/B,"GRAUPERA ROLLAN, DIDAC",Barcelona/SANT BOI DE LLOBREGAT,RW,,,
40.048959/GI,J & C MERA SL,Girona/CAMPLLONG,"CS, RW",,,
15.007832/T,TURRONES HELADOS SIRVENT SL,Tarragona/TARRAGONA,PP,,,
26.014833/B,PIZZA MAMMA DELIVERY SL,Barcelona/VILANOVA DEL CAMI,PP,,MP,
10.025136/B,CARNS BONET SL,Barcelona/SABADELL,"CS, CP, MM, MP, PP",,MP,
26.014857/L,LLANES MORERA SCP,Lleida/CASTELLNOU DE SEANA,PP,,MP,
15.007835/GI,"NUDELMAN LORENTE, SANTIAGO",Girona/VILADEMULS,PP,,,
10.025135/B,RAMADERIA FARRAS SAT 796/CAT,Barcelona/SANT LLORENÇ D'HORTONS,"SH, CP, MM, MP","C, O",,
15.007836/GI,"RUIZ FERNANDEZ, SARA AFRICA",Girona/CASTELLO D'EMPURIES,PP,,,
26.014866/L,ALESSA CATERING SERVICES SA,Lleida/LLEIDA,PP,,MP,
40.049179/B,FAST FOOD 2000 SL,Barcelona/BARCELONA,CS,,,
40.049182/B,LIFENG TRADE SL,Barcelona/BARCELONA,CS,,,
40.049183/L,MONDIR 2013 SL,Lleida/LLEIDA,CS,,,
14.003056/GI,OUS ECOLÒGICS DE L'EMPORDÀ SL,Girona/SANT LLORENÇ DE LA MUGA,EPC,,,
40.049198/T,EUROPROD DISTRIBUTION SLU,Tarragona/CONSTANTI,CS,,,
40.049204/L,SAGRA SA,Lleida/FONDARELLA,"CS, RW",,,
40.049427/T,"L'OU NOU, SL",Tarragona/BOTARELL,CS,,,
10.025165/L,GIROLA SCP,Lleida/ALT ANEU,CP,,,
14.003063/B,"RIAL FLORES, SANDRA",Barcelona/VIVER I SERRATEIX,EPC,,,
40.049544/B,ISLAMABAD DONER PRODUCTION SL,Barcelona/MONTCADA I REIXAC,CS,,,
26.014944/B,EUROPASTRY SA,Barcelona/SANT JOAN DESPI,PP,,MP,
40.049647/B,SENTIL 2000 SL,Barcelona/SANT BOI DE LLOBREGAT,CS,,,
10.025180/B,MEAT VALLES 2012 SL,Barcelona/SANT QUIRZE DEL VALLES,"CS, CP",,,
40.049658/B,ALIMENTOS CONGELADOS FRIMAN SA,Barcelona/SANT FRUITOS DE BAGES,CS,,,
26.014974/B,SOLUCIALI SL,Barcelona/SANT QUIRZE DEL VALLES,PP,,MP,
10.025183/B,EL REGUER SCP,Barcelona/TARADELL,"CS, CP, PP",,MP,
40.049662/B,FRIGORIFICOS COLLBATALLE SL,Barcelona/BARCELONA,CS,,,
40.049740/B,BOSCH I CASALS EMBOTITS ARTESANS SL,Barcelona/SANT FELIU SASSERRA,CS,,,
10.025190/B,"DEL AMOR SALINAS, ESTEBAN",Barcelona/GRANOLLERS,RW,,MP,
40.049781/B,TASTY KEBAB SL,Barcelona/GARRIGA (LA),CS,,,
40.049782/B,AGRIMEDI SCP,Barcelona/GAVA,"CS, RW",,,
10.025198/B,CASACERDANYA ALIMENTACIÓ SL,Barcelona/SANT CUGAT DEL VALLES,"RW, CP, MM, MP",,MP,
40.049787/B,ELABORADOS UCEDA SCP,Barcelona/TERRASSA,CS,,,
40.049793/T,J. MILA SA,Tarragona/SANTA OLIVA,CS,,,
15.007859/GI,"MUNTANYA MASANA, MARC AUGUST",Girona/RIUDAURA,PP,,,
12.021477/L,PEIX I MARISC RAMON CUÑAT SL,Lleida/AGRAMUNT,CS,,,
40.049987/L,"KHARBOUCHE, SAID",Lleida/TORREFARRERA,CS,,,
12.021500/B,CONGELADOS Y ESPECIALIDADES BARRUFET SL,Barcelona/BARCELONA,"WM, FFP",,,
26.015071/L,URTAU SL,Lleida/VIELHA E MIJARAN,PP,,MP,
10.025227/GI,CARNGUST SL,Girona/CASTELLO D'EMPURIES,"MM, MP, PP",,MP,
10.025229/B,ISLAMABAD DONER PRODUCTION SL,Barcelona/MONTCADA I REIXAC,"MM, MP, PP",,MP,
10.025230/B,MJ MEAT-CARN SL,Barcelona/LLINARS DEL VALLES,"CS, RW",,MP,
15.007875/GI,CASANOVA HERMANOS SA,Girona/CAMPRODON,CS,,,
40.050712/B,AKYILDIZ KARDEPLER SL,Barcelona/BARCELONA,CS,,,
15.007891/B,"ALOY SANTASUSAGNA, MARIA LLUÏSA",Barcelona/CASSERRES,PP,,,
40.050719/B,FRUGIS SL,Barcelona/BARCELONA,CS,,,
40.050721/B,HOSTELALGI SCP,Barcelona/SANT CLIMENT DE LLOBREGAT,CS,,,
12.021579/B,NACABARNA SL,Barcelona/BARCELONA,"WM, FFP",,,
40.050724/L,NAGRUP HISPANIA SL,Lleida/VALLS DE VALIRA (LES),CS,,,
26.015205/T,CONSORCI UNIVERSITARI DEL BAIX PENEDÈS,Tarragona/VENDRELL (EL),PP,,MP,
40.050963/B,SELLING & SPAIN SL,Barcelona/BADALONA,CS,,,
40.051030/B,SUMINISTROS A CARNICERIAS SA,Barcelona/BARCELONA,"CS, RW",,,
15.007905/L,"PUBIA SEDÓ, XAVIER",Lleida/RIALP,PP,,,
40.051177/B,SAGA IBERICA FOOD SL,Barcelona/BARCELONA,"CS, RW",,,
40.051187/B,"LLOBET MACIAN, RAFAEL",Barcelona/BARCELONA,CS,,,
10.025323/GI,COLLAGEN FOOD TECH SL,Girona/RIUDELLOTS DE LA SELVA,PP,,,
12.021643/B,ALIMENTOS FRIORIZADOS SA,Barcelona/BARBERA DEL VALLES,FFP,,,
40.051273/L,"LÓPEZ CALLEJO, JOSÉ CARLOS",Lleida/LLEIDA,CS,,,
40.051392/B,SANDA KING SL,Barcelona/BARCELONA,CS,,,
26.015355/L,CARNS I ELABORATS DEL SOLSONES SL,Lleida/SOLSONA,PP,,MP,
26.015356/B,ESCOLA L'OLIVAR,Barcelona/CASTELLNOU DE BAGES,PP,,MP,
26.015358/GI,FUNDACIO PRIVADA ONYAR-LA SELVA,Girona/GIRONA,PP,,MP,
14.003108/T,"GALOFRÉ FORTUNY, JOSEP MARIA",Tarragona/VILA-RODONA,EPC,,,
26.015359/T,LUIS COLET SA,Tarragona/TARRAGONA,PP,,MP,
40.051565/T,MONOLITH ALIMENTACION ESPAÑA NORTE SL,Tarragona/LLORENÇ DEL PENEDES,CS,,,
26.015360/B,MON-PLAT VALLES SLU,Barcelona/CALDES DE MONTBUI,PP,,MP,
40.051568/L,NATURESSEN SL,Lleida/LLEIDA,CS,,,
10.025356/GI,"SOLÀ BATLLE, MARIA",Girona/SANT JOAN LES FONTS,"CP, PP",,MP,
12.021673/B,ISTAFEMA SL,Barcelona/SITGES,PP,,,
26.015372/B,"PASTOR RUIZ, YOLANDA",Barcelona/BARCELONA,PP,,MP,
40.051733/B,CARNOVIC SL,Barcelona/VIC,"CS, RW",,,
10.025387/B,PASTURES DE CASTELLTALLAT SL,Barcelona/SANT MATEU DE BAGES,"CP, MM, MP",,,
10.025388/B,ELABORATS MONTESQUIU SL,Barcelona/MONTESQUIU,PP,,,
10.025398/B,BBE ESPAK SL,Barcelona/OLESA DE MONTSERRAT,"CS, RW",,ST,
12.021696/T,CONPESTAR SLU,Tarragona/TARRAGONA,FFP,,,
40.051832/B,OLIS SINGULARS SL,Barcelona/SANT FELIU DE LLOBREGAT,"CS, RW",,,
40.051974/B,DELICAT ALIMENT SL,Barcelona/HOSPITALET DE LLOBREGAT (L'),CS,,,
10.025420/B,EMBUTIDOS OSONA SAU,Barcelona/VIC,"CP, MM, MP, PP",,MP,
40.051977/L,MASIA ARTESANA SLU,Lleida/BORGES BLANQUES (LES),"CS, RW",,,
40.051978/B,OLANO SEAFOOD BARCELONA SLU,Barcelona/BARCELONA,CS,,,
10.025424/L,CAFÈ DEL POBLE SCP,Lleida/ARTESA DE SEGRE,PP,,MP,
40.051999/B,FRUTAS Y VERDURAS DOMYFRUIT SL,Barcelona/PRAT DE LLOBREGAT (EL),CS,,,
40.052054/T,MELSERTRANS SL,Tarragona/GARIDELLS (ELS),CS,,,
40.052178/B,GALANA DESSERS SL,Barcelona/OLERDOLA,CS,,,
12.021753/B,ALIMENTOS FRIORIZADOS SA,Barcelona/BARCELONA,"WM, FFP",,,
10.025463/B,ALTARRIBA-ECO SCP,Barcelona/ESPUNYOLA (L'),"CP, MM, MP",,,
26.015533/B,ESCORXADOR D'AUS TORRENT I FILLS SA,Barcelona/MATARO,PP,,,
26.015544/B,ESCOLA FONT DE L'ORPINA,Barcelona/VACARISSES,PP,,MP,
10.025469/B,FACILITIES FOR CATERING SL,Barcelona/SABADELL,RW,,MP,
15.007949/GI,"LA XIQUELLA, FORMATGES I TURISME RURAL SL",Girona/VALL D'EN BAS (LA),PP,,,
10.025473/L,CASA MARIANA 1884 SL,Lleida/JUNEDA,"MM, MP, PP",,MP,
40.052401/GI,INMOSALVA SL,Girona/JUIA,CS,,,
14.003125/L,"OLLÉ CUELLO, RAIMON",Lleida/ALCARRAS,EPC,,,
15.007951/B,"RODRIGUEZ MURGÓ, SILVIA",Barcelona/SANT ISCLE DE VALLALTA,PP,,,
10.025484/L,GENERAL MARKETS FOOD IBERICA SAU,Lleida/LLEIDA,"MM, MP",,,
12.021784/B,DISMARLUX SL,Barcelona/BARCELONA,FFP,,,
40.052525/B,DISMARLUX SL,Barcelona/BARCELONA,CS,,,
40.052737/GI,EMBOTITS MASOLIVER SL,Girona/VALL D'EN BAS (LA),CS,,,
10.025507/GI,OPKO HEALTH SPAIN SLU,Girona/BANYOLES,PP,,BL,
12.021816/GI,ROS FRESKIBO SLU,Girona/BLANES,"RW, PP, FFP",,,
26.015645/B,VESPELLA D'ESPLAI SL,Barcelona/VIC,PP,,MP,
40.052917/GI,FRECARN SL,Girona/MAÇANET DE LA SELVA,CS,,,
40.052956/B,DISPROMAT 2000 SL,Barcelona/MANRESA,CS,,,
40.053278/B,MD LACTICS SL,Barcelona/CASTELLBISBAL,CS,,,
40.053348/B,STORE COLD SERVICE LOGISTICS SL,Barcelona/GRANOLLERS,CS,,,
15.007986/GI,AGROPECUARIA CAN SUES SCP,Girona/PERALADA,PP,,,
40.053375/B,SUQUETS PLATS GOURMET SLU,Barcelona/VILANOVA I LA GELTRU,CS,,,
40.053381/B,KARADENIZ SL,Barcelona/SANT ADRIA DE BESOS,CS,,,
40.053571/B,PEIXOS COSTAMAR SL,Barcelona/POLINYA,CS,,,
26.015754/T,RESIDÈNCIA TERCERA EDAT L'ONADA SL,Tarragona/TORTOSA,PP,,MP,
40.054155/B,DUMAN BARCELONA SL,Barcelona/BADALONA,CS,,,
15.008010/B,"CUNÍ SANS, GERARD",Barcelona/LLUÇA,PP,,,
40.054272/B,GENERAL MARKETS FOOD IBERICA SAU,Barcelona/HOSPITALET DE LLOBREGAT (L'),CS,,,
12.021963/GI,S'ANXOVA I SALATS DE CADAQUES SL,Girona/FAR D'EMPORDA (EL),PP,,,
12.021965/T,WORLD FOOD IMPORT EXPORT SL,Tarragona/AMETLLA DE MAR (L'),"RW, PP, FFP",,,
10.025623/T,"BORRAS TEN, JOSEP BENJAMÍ",Tarragona/RASQUERA,PP,,"BL, MP",
26.015901/B,CONSORCI HOSPITALARI DE VIC,Barcelona/VIC,PP,,MP,
26.015902/B,ESTEBAN ESPUÑA SA,Barcelona/POBLA DE LILLET (LA),PP,,MP,
14.003150/T,"GRANJA CAL PUNXA, SL",Tarragona/RODA DE BERA,EPC,,,
14.003152/B,CAL FIGUERA SCP,Barcelona/AGUILAR DE SEGARRA,EPC,,,
10.025632/T,"LLOBERA TEIXIDÓ, JOANA",Tarragona/SARRAL,CP,,,
40.054446/T,MARTI PAGESOS SL,Tarragona/CAMARLES,CS,,,
12.021989/B,GLOBALINNOVA EUROPA SL,Barcelona/HOSTALETS DE PIEROLA (ELS),PP,,,
15.008037/GI,INSTITUT DE RECERCA I TECNOLOGIA AGROALIMENTARIES,"Girona/CRUÏLLES, MONELLS I SANT SADURNI DE L'HEURA",PP,,,
14.003159/GI,LIOFILIZADOS GIRONA SL,Girona/RIUDELLOTS DE LA SELVA,PP,,,
40.054889/B,MADE IN POLAND BCN SLU,Barcelona/MONTCADA I REIXAC,CS,,,
15.008040/T,QUESERÍA LA ABUELA ORIGINAL SLU,Tarragona/TARRAGONA,CS,,,
40.054907/B,PRODUCTES PIQUÉ SL,Barcelona/VILANOVA I LA GELTRU,CS,,,
15.008052/L,"CARREIRA RUIZ, JUDIT",Lleida/SEU D'URGELL (LA),"RW, PP",,,
10.025714/B,"BUXADÉ PLANA, XAVIER",Barcelona/GURB,CS,,,
10.025725/L,JOSEP ALIMENTACIÓ SLU,Lleida/SANT RAMON,CS,,,
10.025729/B,HERSANZ SCP,Barcelona/BARCELONA,"MM, MP, PP",,MP,
10.025731/B,NUMERO PRIMERO SL,Barcelona/BALSARENY,"CS, CP",,,
40.055391/B,DISTPERFER SLU,Barcelona/MATARO,"CS, RW",,,
40.055513/B,"GUILLAMON BRUGUERA, JOAN MANEL",Barcelona/CERCS,CS,,,
40.055537/L,SUILS COMMODITY SL,Lleida/PONT DE SUERT (EL),"CS, RW",,,
26.016161/T,ESCOLA MARE DE DÉU DEL PRIORAT,Tarragona/BANYERES DEL PENEDES,PP,,MP,
26.016162/B,"LECUONA CASTELLO, OSCAR GABRIEL",Barcelona/CASTELLDEFELS,PP,,MP,
10.025772/GI,NOUING ALIMENTACIÓN SA,Girona/SANT FELIU DE BUIXALLEU,PP,,MP,
12.022099/B,PEIXOS COSTAMAR SL,Barcelona/POLINYA,FFP,,,
26.016179/B,CAN NADAL RESTAURACIO SL,Barcelona/SABADELL,PP,,MP,
15.008071/GI,AGROPECUARIA MAS BES SL,Girona/VILOBI D'ONYAR,"RW, PP",,,
10.025788/B,GRANJA LA BASSOLA SL,Barcelona/CASTELLTERÇOL,"CP, MM, MP",,,
12.022131/GI,SALAONS CORSAL SL,Girona/ESCALA (L'),"RW, PP",,,
40.056023/B,"CORTES MARTINEZ, FRANCISCO JAVIER",Barcelona/CUBELLES,CS,,,
15.008079/L,FORMATGERIA SERRAT GROS SCCL,Lleida/JOSA I TUIXEN,PP,,,
12.022149/B,FUMONT GOURMET SL,Barcelona/SANT ISCLE DE VALLALTA,PP,,,
26.016241/B,FUMONT GOURMET SL,Barcelona/SANT ISCLE DE VALLALTA,PP,,MP,
15.008080/B,"LORENTE ROMERO, JORDI",Barcelona/VACARISSES,PP,,,
26.016257/B,ELABORADOS CÁRNICOS BARO SL,Barcelona/HOSPITALET DE LLOBREGAT (L'),PP,,MP,
10.025816/B,ELABORADOS CÁRNICOS BARO SL,Barcelona/HOSPITALET DE LLOBREGAT (L'),"CP, MM, MP, PP",,MP,
26.016262/B,ROOFTOP SMOKEHOUSE SL,Barcelona/BARCELONA,PP,,,
10.025837/B,CARNS ALBET SL,Barcelona/HOSPITALET DE LLOBREGAT (L'),"CP, MM, MP",,,
15.008091/L,ECOPIRINENC SCP,Lleida/SORT,"RW, PP",,,
40.056410/L,TRANSPORTES J. CARRIÓN SAU,Lleida/ALCARRAS,CS,,,
26.016352/B,ESCOLA PUIGSOLER,Barcelona/SANT VICENÇ DE CASTELLET,PP,,MP,
26.016355/L,PLAT NEGRE SL,Lleida/MOLLERUSSA,PP,,MP,
26.016356/B,"PRAT GARCIA, JORDI",Barcelona/CARDONA,PP,,MP,
12.022209/B,VALLESMAR PEIXOS S.L.,Barcelona/FRANQUESES DEL VALLES (LES),"PP, FFP",,,
26.016390/B,META 2015 SL,Barcelona/MATARO,PP,,MP,
40.056707/B,DACOM VALLÈS SL,Barcelona/CARDEDEU,RW,,,
15.008102/B,XERIGOTS FORMATGES I VINS SL,Barcelona/VILAFRANCA DEL PENEDES,"RW, PP",,,
15.008104/B,"GIL MAS, CARLES",Barcelona/BAGA,PP,,,
15.008109/B,NOVISKAAS SLU,Barcelona/SANTA EULALIA DE RONÇANA,PP,,,
15.008111/L,"BARÓ RUIZ, ISAAC",Lleida/VALL DE CARDOS,PP,,,
10.025903/B,LA PROGRESSIVA SCCL,Barcelona/PARETS DEL VALLES,"MM, MP, PP",,MP,
14.003210/GI,"RAMIREZ RODAS, ANTONIO",Girona/SANT GREGORI,EPC,,,
40.056954/B,TRANS FRUIT LOGISTIC PENEDES SL,Barcelona/PRAT DE LLOBREGAT (EL),CS,,,
26.016461/B,APAT ESCELLENT SERVICE SL,Barcelona/VILANOVA I LA GELTRU,PP,,MP,
40.057125/B,AGROALIMENTARIA DE SAVASSONA SL,Barcelona/TAVERNOLES,CS,,,
10.025922/GI,MAS EL PINÓS 2016 SL,Girona/VALLFOGONA DE RIPOLLES,"CP, MM, MP, PP",,MP,
10.025923/B,"LLOBET VILA, CARLES",Barcelona/TONA,"MM, MP",,,
12.022279/B,ARTICFISH IMPORT SL,Barcelona/PRAT DE LLOBREGAT (EL),PP,,,
10.025926/B,LOGISTICA LLORET SL,Barcelona/SANT CUGAT DEL VALLES,RW,,MP,
15.008121/GI,EXPLOTACIÓ AGRÍCOLA BORNI SL,Girona/LLAGOSTERA,PP,,,
10.025930/B,"LOPEZ MOURIN, JOSE LUIS",Barcelona/CASTELLAR DEL VALLES,"CS, CP, MM, MP, PP",,MP,
10.025931/L,"PERERA MARTÍN, ISABEL MARIA",Lleida/SEU D'URGELL (LA),CP,,,
40.057216/B,FRUITES MONTBUI SL,Barcelona/BARCELONA,CS,,,
40.057217/B,GRUPO INNOVADIS SL,Barcelona/SANT QUIRZE DEL VALLES,CS,,,
26.016567/B,CARO IMPORT SL,Barcelona/GARRIGA (LA),PP,,,
40.057436/B,IBERICOS DE BELLOTA DEHESA LAS CUMBRES SL,Barcelona/SANT BOI DE LLOBREGAT,"CS, RW",,,
15.008133/L,CAL MAJUBA SL,Lleida/SEU D'URGELL (LA),PP,,,
10.025966/GI,DINEX-CENT SL,Girona/VALL D'EN BAS (LA),"CS, PP",,MP,
14.003216/B,"CORAL ALBERT, Mª DOLORES",Barcelona/SANT ESTEVE SESROVIRES,EPC,,,
40.057507/B,FRIGORIFICOS DEL MERCAT DEL PEIX SA,Barcelona/PRAT DE LLOBREGAT (EL),CS,,,
40.057625/B,EL RAIGUER OBRADOR SL,Barcelona/SANT QUIRZE SAFAJA,CS,,,
40.057634/B,"PEREZ GUTIERREZ, JORDI",Barcelona/CASTELLDEFELS,CS,,,
40.057812/B,BADA FRED 2018 SL,Barcelona/MARTORELLES,CS,,,
14.003224/B,QUIMET GALL SL,Barcelona/LLIÇA D'AMUNT,EPC,,,
10.025994/L,ESCORXADOR PLA DEL ROS SL,Lleida/NAVES,"SH, CP","P, B, S",,
14.003231/GI,MAS CASTANYER SC,Girona/SANT FELIU DE PALLEROLS,EPC,,,
40.058081/B,SUCULENTUM CEESE SL,Barcelona/MATARO,CS,,,
