Nº RGSEAA (*),Razón Social,Provincia/Localidad,Actividades,Especies (**),Otros Detalles,TSE Feed Ban
10.12708/SA,"LUMASOL, S. L.",Salamanca/BEJAR,CS,,,
10.12721/SA,"HERGAHER MORCILLAS Y FARINATOS, S.L.",Salamanca/CARBAJOSA DE LA SAGRADA,"MM, MP, PP",,MP,
10.12736/P,"PRECOCINADOS Y EMBUTIDOS EL CRISTO, S. L.",Palencia/MAGAZ DE PISUERGA,PP,,MP,
10.12737/SA,PEDRO GOMEZ SILLERO,Salamanca/SALAMANCA,"CS, WM",,,
10.12767/P,DOMINGO ROMERO MORANTE,Palencia/CERVERA DE PISUERGA,PP,,MP,
10.12802/LE,"CARNICERIA LUIS DE LA FUENTE, S. L.",León/BAÑEZA (LA),"CS, CP",,,
10.12812/SA,JAVIER LAZARO MARTINEZ,Salamanca/SALAMANCA,CS,,,
10.12869/SA,"PROARCI, S. L.",Salamanca/GUIJUELO,PP,,MP,
10.12891/VA,"CARNICAS SANDOVAL, S.L.",Valladolid/MAYORGA,CP,,,
10.12897/P,"PRODUCTOS CARNICOS DEL CARRION, S.L.",Palencia/PALENCIA,"CS, CP, MM, MP",,,
10.12898/BU,SOCIEDAD COOPERATIVA COLEAR CASTILLA LEON,Burgos/ARANDA DE DUERO,"CS, CP",,,
10.12966/LE,"EMBUTIDOS LA ENCINA, S. L.",León/VEGA DE ESPINAREDA,PP,,MP,
10.12987/SA,"RICARDO CARNICER, S. L.",Salamanca/GUIJUELO,PP,,MP,
10.13039/SA,"CARNICAS DELGADO HERNANDEZ, S. L.",Salamanca/GUIJUELO,CP,,,
10.13041/SA,"JAMONES Y EMBUTIDOS JOSEFA HOYOS, S. L.",Salamanca/ALBERCA (LA),"RW, PP",,MP,
10.13089/SA,"LUIS DOMINGO HERNANDEZ E HIJOS, S. L.",Salamanca/GUIJUELO,"CS, CP, PP",,MP,
10.13090/VA,ISIDORO GUTIERREZ VILLALON,Valladolid/VILLALON DE CAMPOS,"CP, PP",,MP,
10.13127/SA,MARIA MERCEDES GONZALEZ PUERTO,Salamanca/ALBERCA (LA),RW,,MP,
10.13159/SA,"DON IBERICO ARTESANOS DEL CERDO IBERICO, S. L.",Salamanca/CAMPILLO DE SALVATIERRA,"CS, RW, PP",,MP,
10.13194/LE,"EMBUTIDOS FONTAÑAN, S. L.",León/POLA DE GORDON (LA),PP,,MP,
10.13235/ZA,ENRIQUE ALONSO LUDEÑA S.L.,Zamora/BENAVENTE,CP,,,
10.13253/ZA,"MALTRASA, S. L.",Zamora/TORO,"CP, PP",,MP,
10.13258/SG,ANGEL LAZARO MAYORAL,Segovia/SEGOVIA,"CP, MM, MP",,,
10.13285/SA,IBERICOS MONTELARA S.L.U.,Salamanca/SANTOS (LOS),PP,,MP,
10.13332/SA,"INDUSTRIA ALIMENTARIA VICENTE, S. L.",Salamanca/CASTELLANOS DE MORISCOS,"CS, CP, MM, MP, PP",,MP,
10.13358/AV,ALFREDO MUÑOZ SANCHO,Ávila/HOYORREDONDO,RW,,MP,
10.13365/BU,ANA MARIA GUTIERREZ PEREDA,Burgos/VILLARCAYO,PP,,MP,
10.13371/VA,ROSA MARIA RODRIGUEZ BARRAJON,Valladolid/MEDINA DEL CAMPO,PP,,MP,
10.13379/SA,PEDRO ANTONIO GARCIA GARCIA,Salamanca/VILLARES DE LA REINA,CS,,,
10.13387/SA,"LOS MAJADALES DE FLORES, S. L.",Salamanca/VILLASECO DE LOS GAMITOS,"CP, MM, MP, PP",,MP,
10.13441/P,"ELABORADOS ALONSO ROZAS, S.L.",Palencia/HERRERA DE PISUERGA,"MM, MP, PP",,MP,
10.13476/LE,"NUCLEO DE EXPLOTACIONES AGROPECUARIAS DE LEON, NEAL, S. A.",León/SABERO,"CS, RW, SH, CP, MM, MP",B,MP,
10.13525/SO,EMBUTIDOS ARTESANOS NUMANCIA SL,Soria/TARDESILLAS,"MM, MP, PP",,MP,
10.13526/SA,"CEFERINO PARRA, S. A.",Salamanca/GUIJUELO,PP,,MP,
10.13544/SA,"DEHESA GARCIA, S. L.",Salamanca/GUIJUELO,"CP, PP",,MP,
10.13617/P,S. A. T. Nº 9182 SANTULLAN,Palencia/REVILLA DE SANTULLAN,PP,,MP,
10.13666/P,"CARNICAS ODRIOZOLA, S. L.",Palencia/PALENCIA,"CS, CP, MM, MP",,,
10.13667/P,"MATADEROS PAREDEÑOS, S. L.",Palencia/PAREDES DE NAVA,SH,"P, C, O",,
10.13679/LE,"SERVICIOS Y DISTRIBUCION DE ALIMENTOS DEL BIERZO, S. L.",León/PONFERRADA,CS,,,
10.13686/SG,POVESA,Segovia/HONTORIA,"CS, CP",,,
10.13726/LE,"EL NEGRILLON 2002, S. L.",León/BOÑAR,"MM, MP, PP",,MP,
10.13735/LE,"EMBUTIDOS HERMANOS ALONSO GONZALEZ, S.L.",León/LLANOS DE ALBA,"RW, MM, MP, PP",,MP,
10.13743/SA,"FRIGORIFICO CARNICO PEDRO RODRIGUEZ, S. L.",Salamanca/GUIJUELO,"CS, RW, PP",,MP,
10.13744/SA,MARCIAL MARTIN HERRERO,Salamanca/GUIJUELO,"CP, PP",,MP,
10.13745/SA,"CARNICAS BIECO, S. L.",Salamanca/SALAMANCA,"CS, RW, CP",,,
10.13769/LE,MARGARITA GONZALEZ GONZALEZ,León/FONTUN DE LA TERCIA,PP,,MP,
10.13770/SO,"FRISORIA, S.A.",Soria/SORIA,"RW, MM, MP, PP",,MP,
10.13777/LE,JESUS BENIGNO MOREIRAS FERNANDEZ,León/SAELICES DE SABERO,"MM, MP, PP",,MP,
10.13839/BU,"LECOA ARANDA, S. L.",Burgos/GUMIEL DE IZAN,"CS, PP",,MP,
10.13880/SA,JAMONES Y EMBUTIDOS HERRERO S.L.,Salamanca/LUMBRALES,"CP, PP",,MP,
10.13939/SO,"MADESO MATADERO DE SORIA, S. L.",Soria/SORIA,CS,,,
10.13944/BU,POLLERIAS BARRIOS S.A,Burgos/BURGOS,CS,,,
10.13962/SO,EMBUTIDOS SORAMA SL,Soria/MATALEBRERAS,"MM, MP, PP",,MP,
10.13986/SA,"EMBUTIDOS EUSEBIO, S. L.",Salamanca/ALBERCA (LA),"CS, PP",,MP,
10.13992/ZA,"CASQUERIA SUSI, S.L.",Zamora/VILLARALBO,"CS, RW, CP",,,
10.14014/SG,"ANDRES PINELA E HIJOS, S. L.",Segovia/MOZONCILLO,PP,,MP,
10.14059/SA,"REVISAN, S. L.",Salamanca/GUIJUELO,PP,,MP,
10.14172/LE,"HERMANOS OBLANCA, S.L.",León/CAMPONARAYA,"CS, SH, CP, MM, MP",A,,
10.14173/SA,"SELECTOS EL MONTE, S.L.",Salamanca/BUENAVISTA,"CS, MM, MP, PP",,MP,
10.14189/SA,"PRODUCTOS CARNICOS SANCHEZ MARCOS, S. L.",Salamanca/GUIJUELO,PP,,MP,
10.14191/SO,ARANZAZU MATUTE MATEO,Soria/SOTILLO DEL RINCON,"MM, MP, PP",,MP,
10.14192/SA,JOSE JAIME MARTIN ROLLAN,Salamanca/GUIJUELO,CP,,,
10.14265/P,JESUS MEDRANO SAN MILLAN,Palencia/ALAR DEL REY,PP,,MP,
10.14266/SA,"EMBUTIDOS Y JAMONES ANTONIO PEREZ, S. L.",Salamanca/VITIGUDINO,"CP, PP",,MP,
10.14269/SA,"EMBUTIDOS Y JAMONES TINO, S. L.",Salamanca/MONSAGRO,"CP, PP",,MP,
10.14422/ZA,HORACIO MIGUEL PINTADO NIETO,Zamora/VILLARDIEGUA DE LA RIBERA,"CP, PP",,MP,
10.14460/P,ROBERTO ROMAN ODRIOZOLA,Palencia/FUENTE-ANDRINO,PP,,MP,
10.14507/VA,"EMBUTIDOS OLANDIA-NANCLARES, S. L.",Valladolid/BOLAÑOS DE CAMPOS,"CP, MM, MP, PP",,MP,
10.14530/SA,"IBERICOS JAMOGAR, S. L.",Salamanca/GUIJUELO,"CP, PP",,MP,
10.14544/SA,"PRODUCTOS IBERICOS CAMPO CHARRO 2010, S.L.",Salamanca/BERROCAL DE SALVATIERRA,"CP, PP",,MP,
10.14568/SA,IBERUNICO S.L.,Salamanca/SANTOS (LOS),PP,,MP,
10.14570/SG,"CARNICAS MARDOMINGO, S. L.",Segovia/HONTORIA,CP,,,
10.14591/BU,"GONZALEZ MARTINEZ PEDRO Mª, VICTORIANO, RAQUEL, C.B.",Burgos/SOTOPALACIOS,"MM, MP, PP",,MP,
10.14604/ZA,"IGLESIAS ENCALADO, PAULINO",Zamora/CORESES,RW,,MP,
10.14700/SA,"MOISES ALONSO MARTIN, S. L.",Salamanca/GUIJUELO,PP,,MP,
10.14721/SO,"JOSE ANTONIO MARTINEZ DIEZ, S. L.",Soria/SORIA,CP,,,
10.14729/SA,ANA MARIA MARTIN ROZAS,Salamanca/BEJAR,"RW, MM, MP, PP",,MP,
10.14748/VA,"CASTELLANA DE CARNES, S.A.",Valladolid/VALLADOLID,"CS, CP",,,
10.14750/SA,"CARNICAS J. MENCAS E HIJOS, S. L.",Salamanca/SAN CRISTOBAL DE LA CUESTA,"CS, CP, MM, MP, PP",,MP,
10.14756/SA,"IBERICOS LABRADOR 2010, S.L.U.",Salamanca/SAN ESTEBAN DE LA SIERRA,RW,,MP,
10.14770/SA,ISMAEL SAGRADO MARTIN,Salamanca/MATILLA DE LOS CAÑOS DEL RIO,RW,,MP,
10.14782/BU,"EMBUTIDOS SANCARBAL, S. L.",Burgos/CILLERUELO DE ARRIBA,"MM, MP, PP",,MP,
10.14800/VA,"APADRINA UN PALOMAR, S.L.",Valladolid/CUENCA DE CAMPOS,"SH, GHE","wL, wA, A",,
12.00042/SO,ARTE MORHUA S.A.,Soria/AGREDA,"CS, RW, PP",,,
12.00306/LE,"EUROTRUCHA, S.A.",León/CASTRILLO DEL CONDADO,FFP,,,
12.00524/SA,"PESCADOS SEBAS, S. L.",Salamanca/SALAMANCA,"CS, WM",,,
12.00532/SA,"AGRUPESCA, S. L.",Salamanca/CARBAJOSA DE LA SAGRADA,CS,,,
12.00794/P,PISCIFACTORIA DE CAMPOO S.A.,Palencia/AGUILAR DE CAMPOO,"PP, FFP",,,
12.00883/AV,PISCIFACTORIAS ALBERCHE S.A.,Ávila/BARRACO (EL),FFP,,,
12.01358/LE,"PESCADOS PONFEMAR, S. L.",León/PONFERRADA,CS,,,
12.01830/P,"CONSERVAS RAMOS, S. L.",Palencia/HERRERA DE PISUERGA,PP,,,
12.02074/P,JUAN IGNACIO CORDERO SAEZ,Palencia/PALENCIA,"CS, WM",,,
12.02313/LE,"PISCIFACTORIA DEL BIERZO, S. L.",León/SAN FIZ DO SEO,FFP,,,
12.03613/LE,TRUCHAS DEL SELMO S. L.,León/CABEZA DE CAMPO,FFP,,,
12.03983/BU,"CENTRAL BURGALESA DE PESCADOS, S. L.",Burgos/BURGOS,"CS, FFP",,,
12.04304/BU,"DISTRIBUCION DE PESCADOS PESFREMAR, S.L.",Burgos/BURGOS,CS,,,
12.04501/P,"COCIMAR 2002, S.L.",Palencia/PALENCIA,"CS, WM",,,
12.04601/BU,"ALMACEN DE PESCADOS JUAREZ, S. L.",Burgos/BURGOS,CS,,,
12.05035/P,"PESCADOS MARTIN GARCIA, S. L.",Palencia/PALENCIA,"CS, WM",,,
12.05430/SA,"PESCADOS FISMAR, S. L.",Salamanca/CARBAJOSA DE LA SAGRADA,CS,,,
12.05611/ZA,"BACALAO DECO, S. L.",Zamora/ROALES,PP,,,
12.05907/LE,"LA BALINESA, S.L.",León/ANTIGUA (LA),PP,,,
12.06023/SO,"AGRICOLA GORMAZ, S. L.",Soria/VILDE,FFP,,,
12.06096/P,"VIVEROS MERIMAR, S. L.",Palencia/PALENCIA,"PP, FFP",,,
12.06897/SG,"EUROTRUCHA, S.A.",Segovia/FUENTIDUEÑA,FFP,,,
12.07062/LE,VICENTE MANUEL CASTAÑON TASCON,León/TROBAJO DEL CAMINO,RW,,,
12.07304/LE,"M. COLINAS PESCADOS, S.L.",León/LEON,CS,,,
12.07548/BU,"PESCAFACIL, S. L.",Burgos/BURGOS,"PP, FFP",,,
12.07608/SA,MANUEL BUENO JIMENEZ,Salamanca/MACOTERA,"RW, PP",,,
12.07681/LE,"PISCIFACTORIA O'MOURO, S. L.",León/NOCEDA,FFP,,,
12.08432/BU,"PESCA CEREZO, S. L.",Burgos/ARANDA DE DUERO,CS,,,
12.08595/SA,FRANCISCO JAVIER HERNANDEZ GARCIA,Salamanca/FUENTES DE OÑORO,RW,,,
12.08698/ZA,"PESCADOS MARTIN BLANCO, S. L.",Zamora/ZAMORA,CS,,,
12.08730/SA,"PESCADOS SALAMANCA, S. L.",Salamanca/SALAMANCA,"CS, WM",,,
12.08966/SA,"CETAREA SALMANTINA, S. L.",Salamanca/SALAMANCA,"CS, RW, PP",,,
12.09198/SG,ALFREDO GARRIDO MIGUEL,Segovia/SEGOVIA,"CS, PP",,,
12.09790/SA,PISZOLLA S.L.,Salamanca/ALBA DE TORMES,"CS, PP, FFP",,,
12.10072/BU,"FRESHMAR ARANDA, S. L.",Burgos/ARANDA DE DUERO,"PP, FFP",,,
12.10149/BU,"SALAZONES YAGÜE, S. L. L.",Burgos/ARANDA DE DUERO,RW,,,
12.10211/VA,PESCADERIAS CASMA S.L.,Valladolid/VALLADOLID,CS,,,
12.10299/VA,"ARIAS CAL, S. L.",Valladolid/VALLADOLID,"PP, FFP",,,
14.00059/LE,HUEVOS LEON S.L.,León/FERRAL DEL BERNESGA,CS,,,
14.00080/VA,COMERCIAL AVICOLA CABALLO BLANCO S.L.,Valladolid/VILLALON DE CAMPOS,EPC,,,
14.00117/VA,"COMERCIAL MANZANARES VILLALON, S.A.",Valladolid/VILLALON DE CAMPOS,EPC,,,
14.00126/BU,S.A.T. N. 1511 RESERVADO LA ANDAYA,Burgos/TORDOMAR,"PP, EPC, LEP",,,
14.00145/BU,"ARTEOVO, S. L.U.",Burgos/ARANDA DE DUERO,PP,,,
14.00152/VA,"HIJOS DE ATILANO SAMPEDRO, S. L.",Valladolid/SAN MIGUEL DEL PINO,EPC,,,
14.00169/VA,MARCOPOLO COMERCIO S.L.,Valladolid/ALDEAMAYOR DE SAN MARTIN,"PP, EPC, LEP",,,
14.00179/VA,S.A.T. NUM. 569 SAN MIGUEL,Valladolid/VILLALAN DE CAMPOS,EPC,,,
14.00183/VA,"GRANJA PINILLA, S. L.",Valladolid/MEGECES,EPC,,,
14.00188/P,"HUEVOS DE CAMPOS, S. L.",Palencia/MENESES DE CAMPOS,EPC,,,
14.00194/BU,SOCIEDAD AGRARIA DE TRANSFORMACION SAT Nº 1751 GRANJA HIMA,Burgos/MELGAR DE FERNAMENTAL,EPC,,,
14.00225/LE,RUBEN GONZALEZ VIÑUELA,León/LORENZANA,EPC,,,
14.00227/VA,JOSE JAVIER CERRO GONZALO,Valladolid/PEDRAJA DE PORTILLO (LA),EPC,,,
14.00238/BU,"AVICOLA ALVAREZ, S. L.",Burgos/VILLADIEGO,EPC,,,
14.00257/LE,GRANJA RUALMAR S.L.,León/OLLEROS DE ALBA,"CS, EPC",,,
14.00315/P,COOPERATIVA AGRICOLA NUESTRA SEÑORA DE LA ASUNCION,Palencia/ABIA DE LAS TORRES,EPC,,,
14.00337/SG,"PRODUCCIONES AVICOLAS EL GRANJERO, S. L.",Segovia/CUELLAR,EPC,,,
14.00343/VA,"GERARDO DE LUCAS, S. L.",Valladolid/CABEZON DE PISUERGA,EPC,,,
14.00394/AV,"AVICOLA BARCO, S. L.",Ávila/BERLANAS (LAS),EPC,,,
14.00400/BU,"A.P.G. COMERCIAL PALENCIA, S. L.",Burgos/VILLARCAYO,EPC,,,
14.00631/BU,MARTINEZ MARAÑON LUIS SANTAMARIA RUIZ MARINA S. C.,Burgos/MEDINA DE POMAR,EPC,,,
14.00690/BU,"GRANJAS SAGREDO, S. A.",Burgos/BRIVIESCA,EPC,,,
14.00717/SO,"MARTINEZ Y RASO, S. L.",Soria/OLVEGA,EPC,,,
14.00731/VA,CESAR NOVO MUÑOZ,Valladolid/PEÑAFIEL,EPC,,,
14.00740/P,"GRANJA COTO VERDE, S. L.",Palencia/AMUSCO,EPC,,,
14.00883/LE,IGNACIO ANDRES GARCIA,León/OLLEROS DE ALBA,EPC,,,
14.01019/VA,"GRANJA AVICOLA ALAVA, S.L.U.",Valladolid/SIMANCAS,EPC,,,
14.01104/SG,S.A.T. 1627 PORCINAGUILA,Segovia/AGUILAFUENTE,EPC,,,
14.01105/P,"NAVEROS MI-ALON, SOCIEDAD COOPERATIVA",Palencia/NAVEROS DE PISUERGA,EPC,,,
14.01165/SA,"MARTIN PIERNA, C.B.",Salamanca/PARADINAS DE SAN JUAN,EPC,,,
14.01183/VA,"AVICOLA ALTO RUBI, S. L.",Valladolid/VALLADOLID,EPC,,,
14.01184/SO,JAVIER DE LA VILLA MARINA,Soria/SORIA,CS,,,
14.01188/SA,"AGROPECUARIA EL CHINARRAL, S.L.",Salamanca/MONTEJO,EPC,,,
14.01468/AV,CARLOS GONZALEZ FERNANDEZ,Ávila/NAVALUENGA,EPC,,,
14.01560/VA,"EXPLOTACIONES AVICOLAS GARCIA PUENTE, S. A.",Valladolid/OLMEDO,EPC,,,
14.01586/AV,"AVICOLA JIMENEZ, S. L.",Ávila/POZANCO,EPC,,,
14.01713/VA,C.B. MARCIAL PEREZ SANGRADOR E HIJOS,Valladolid/ISCAR,EPC,,,
14.01769/BU,S.A.T. Nº 1.117 HERMANOS MARTINEZ GARCIA,Burgos/HONTORIA DE LA CANTERA,EPC,,,
14.01785/SG,AVICOLA VELASCO S. L.,Segovia/VILLACASTIN,"CS, EPC",,,
14.01837/SA,PEDRO GOMEZ SILLERO,Salamanca/SALAMANCA,CS,,,
14.01973/SG,C. B. HERMANOS MIGUEL BAHAMONTES,Segovia/VALLERUELA DE PEDRAZA,EPC,,,
14.01977/SG,"PRODUCCIONES AVICOLAS EL GRANJERO, S. L.",Segovia/SAN CRISTOBAL DE CUELLAR,EPC,,,
14.02027/VA,"GRANJA PINILLA, S. L.",Valladolid/ALCAZAREN,EPC,,,
15.00011/ZA,"QUESERIAS DE ZAMORA, S. A.",Zamora/MORALES DEL VINO,PP,,,
15.00021/LE,INDUSTRIAS LACTEAS CABO Y FERNANDEZ S.L.,León/VALENCIA DE DON JUAN,"PP, CC",,,
15.00027/BU,"FRIAS NUTRICION,S.A.",Burgos/BURGOS,"CS, PP",,,
15.00042/LE,MONDELEZ ESPAÑA PRODUCTION S.L.,León/HOSPITAL DE ORBIGO,PP,,,
15.00048/ZA,"LECHE GAZA, S. L.",Zamora/ZAMORA,PP,,,
15.00052/VA,"EL GRAN CARDENAL, S. A.",Valladolid/MEDINA DEL CAMPO,PP,,,
15.00068/LE,"LACTIBER LEON, S. L.",León/TROBAJO DEL CERECEDO,PP,,,
15.00079/SA,"FELIPE HERNANDEZ VACAS, S. L.",Salamanca/HINOJOSA DE DUERO,"PP, CC",,,
15.00094/VA,"INDUSTRIAS LACTEAS DE PEÑAFIEL, S. L. U.",Valladolid/PEÑAFIEL,"RW, PP, CC",,,
15.00097/ZA,"INDUSTRIAS LACTEAS BENAVENTANAS, S. A.",Zamora/BENAVENTE,PP,,,
15.00099/LE,"QUESOS PINIELLA FORCELLEDO, S. L.",León/SAHAGUN,PP,,,
15.00120/ZA,"LACTEAS CASTELLANO LEONESAS, S. A.",Zamora/FRESNO DE LA RIBERA,"CS, PP",,,
15.00132/VA,"QUESOS QUEVEDO, S. L.",Valladolid/VALORIA LA BUENA,PP,,,
15.00155/VA,"QUESOS HERMANOS GAMAZO CARBAJOSA, S. A.",Valladolid/MELGAR DE ARRIBA,PP,,,
15.00158/VA,"GRUPO QUESOS CANAL, S.L.",Valladolid/VALLADOLID,PP,,,
15.00169/ZA,PABLO ALONSO MARTIN,Zamora/VILLALPANDO,PP,,,
15.00174/LE,"GABINO PEREZ, S. L.",León/MATALLANA DE VALMADRIGAL,PP,,,
15.00175/VA,"QUESOS B. R., S. L.",Valladolid/CAMPILLO (EL),"PP, CC",,,
15.00194/LE,"INDUSTRIAS LACTEAS MANZANO, S. A.",León/VALDERAS,PP,,,
15.00206/LE,"PIEDRA LOS MARTIRES, S. L.",León/BOCA DE HUERGANO,PP,,,
15.00220/BU,CALIDAD PASCUAL S.A.U.,Burgos/ARANDA DE DUERO,"PP, CC",,,
15.00227/LE,"A. TASCON DE LEON, S. A.",León/VILLACEDRE,PP,,,
15.00228/LE,"INDUSTRIAS LACTEAS SAN VICENTE, S.L.",León/NAVATEJERA,PP,,,
15.00248/BU,"PRODUCTOS LACTEOS OVEJERO, S. A.",Burgos/BRIVIESCA,PP,,,
15.00249/BU,"MANTEQUERIAS ARIAS, S. A.",Burgos/VILLALONQUEJAR,"CS, PP, CC",,,
15.00251/VA,"QUESERIAS SAIZ, S.A.",Valladolid/SARDON DE DUERO,PP,,,
15.00253/ZA,"INDUSTRIAS LACTEAS MARTIN FERNANDEZ, S. L.",Zamora/TAPIOLES,PP,,,
15.00261/ZA,"QUESOS REVILLA, S.L.",Zamora/CORESES,PP,,,
15.00262/LE,QUESERIAS PICOS DE EUROPA S.L.,León/POSADA DE VALDEON,PP,,,
15.00264/ZA,"QUESOS EL PASTOR - HIJOS DE SALVADOR, S.A.",Zamora/SANTA CRISTINA DE LA POLVOROSA,PP,,,
15.00272/P,"HIJOS DE JULIAN HERNANDEZ, C.B.",Palencia/CARRION DE LOS CONDES,PP,,,
15.00283/P,"QUESOS CERRATO, S. COOP.",Palencia/BALTANAS,"CS, PP",,,
15.00296/VA,"QUESOS MUÑIZ, S. A.",Valladolid/MOJADOS,PP,,,
15.00297/VA,"HEREDEROS DE FELIX SANZ, S. L.",Valladolid/SERRADA,PP,,,
15.00307/AV,C. B. QUESERIA DE CASTILLA,Ávila/PALACIOS DE GODA,PP,,,
15.00321/VA,"QUESERIAS DE CASTROMONTE, S. L.",Valladolid/CASTROMONTE,PP,,,
15.00323/P,"QUESOS CREGO, S.L.",Palencia/CEVICO DE LA TORRE,PP,,,
15.00331/BU,LAFUENTE CARRERAS JOSE LORENZO Y CARLOS SC,Burgos/BUSTO DE BUREBA,PP,,,
15.00332/ZA,"SEVERO MARCOS, S. A.",Zamora/TORO,PP,,,
15.00339/ZA,"LACTALIS ZAMORA, S.L.U.",Zamora/ZAMORA,"CS, PP",,,
15.00351/P,"QUESERIA IBERICA AT, S.L.",Palencia/HERRERA DE PISUERGA,PP,,,
15.00354/P,JOSE GAMAZO BENITO,Palencia/QUINTANA DEL PUENTE,PP,,,
15.00357/VA,JUAN MARTINEZ S. L.,Valladolid/MAYORGA,"PP, CC",,,
15.00365/BU,"MANTEQUERIA LAS NIEVES, S. A.",Burgos/ESPINOSA DE LOS MONTEROS,PP,,,
15.00377/P,"QUESERIAS EUSEBIO MANZANO, S. L.",Palencia/PALENCIA,PP,,,
15.00408/BU,EXPLOTACION AGRICOLA VENTOSILLA S.A.,Burgos/GUMIEL DE MERCADO,PP,,,
15.00427/LE,"QUESOS MARSAN, S. A.",León/VALENCIA DE DON JUAN,"RW, PP",,,
15.00468/P,JUAN CARLOS ARENILLAS PELAYO,Palencia/BECERRIL DE CAMPOS,PP,,,
15.00471/ZA,"PIGLETS, S.L.",Zamora/CORESES,PP,,,
15.00476/P,CISTERCIENSE ORDEN MONASTERIO SAN ISIDRO,Palencia/DUEÑAS,PP,,,
15.00499/VA,"MANTEQUERIAS ARIAS, S. A.",Valladolid/CORCOS,"PP, CC",,,
15.00501/ZA,"QUESERIAS CHILLON PLAZA, S. L.",Zamora/TORO,PP,,,
15.00505/P,"QUESOS MUÑIZ AZPELETA, S. L.",Palencia/MELGAR DE YUSO,PP,,,
15.00540/SA,"GARCIA FILLOY, S. L.",Salamanca/FREGENEDA (LA),"PP, CC",,,
15.00568/SG,"LACTEAS RUMA, S.L.",Segovia/NAVAS DE SAN ANTONIO,PP,,,
15.00701/SA,"QUESOS ABADENGO, S. L.",Salamanca/SOBRADILLO,PP,,,
15.00750/AV,"QUESERIAS DEL TIETAR, S. L.",Ávila/ADRADA (LA),PP,,,
15.00879/ZA,"PROLACTEA, S. A.",Zamora/CASTROGONZALO,PP,,,
15.00926/BU,HERMANOS SADORNIL CASTRILLO S.L,Burgos/SASAMON,PP,,,
15.00958/VA,"QUESERIAS ENTREPINARES, S. A.U.",Valladolid/VALLADOLID,"PP, CC",,,
15.01048/BU,"BODEGAS RAIZ Y QUESOS PARAMO DE GUZMAN, S. L.",Burgos/CUEVA DE ROA (LA),PP,,,
15.01081/ZA,"LACTEAS ZAMORO, S. L.",Zamora/SANTIBAÑEZ DE VIDRIALES,PP,,,
15.01221/P,"GANADERA DE LA NAVA 2010, S. L.",Palencia/CASCON DE LA NAVA,PP,,,
15.01233/SG,JORGE TRIVIÑO ROMANO,Segovia/ESPIRDO,PP,,,
15.01331/BU,GANADERIA BERTA S. A..,Burgos/VILLARCAYO,PP,,,
15.01352/VA,JULIO ALBERTO HERNANDEZ GARCIA,Valladolid/CASTRONUÑO,PP,,,
15.01410/BU,"QUESOS LOS ALTOS, S,C.",Burgos/DOBRO,PP,,,
15.01412/BU,"QUESOS RICO, S. L.",Burgos/VILLASILOS,"CS, PP",,,
15.01472/BU,"LACTEOS RUIZ ANGULO, S. L.",Burgos/BURGOS,PP,,,
15.01539/AV,"MASOVIC 1984, S.L.",Ávila/AVILA,CS,,,
15.01568/ZA,SOCIEDAD COOPERATIVA AGROVIPAS,Zamora/MORALES DEL VINO,PP,,,
15.01618/BU,JOSE MANUEL ARNAIZ BUSTO,Burgos/BARCINA DE LOS MONTES,PP,,,
15.01692/BU,ELENA LOPEZ UZAL,Burgos/LLORENGOZ,PP,,,
15.01715/BU,LA CUEVA DE VADORREY S.L.,Burgos/CUEVA DE ROA (LA),PP,,,
15.01729/AV,SOCIEDAD COOPERATIVA PRODUCTORES DE OVINO COMARCA DE AREVALO,Ávila/DONJIMENO,CC,,,
15.01771/LE,"VEIGADARTE, S. L.",León/AMBASMESTAS,PP,,,
15.01790/SA,"CONSORCIO DE PROMOCION DEL OVINO, S.COOP.",Salamanca/VALDERRODRIGO,CC,,,
15.01792/SA,JUAN GARCIA GORJON,Salamanca/VILVESTRE,PP,,,
15.01863/BU,SOCIEDAD COOPERATIVA HERMANOS PARAMO,Burgos/ARENILLAS DE RIOPISUERGA,PP,,,
15.01964/LE,"LACTEAS VILLARROMANA, S. L.",León/VILLAQUILAMBRE,PP,,,
15.02116/LE,S. A. T. EL SENDERO,León/COLADILLA,PP,,,
15.02215/AV,SOCIEDAD COOPERATIVA LIMIT.GANADEROS DE CAPRINO DEL ALBERCHE,Ávila/BARRACO (EL),CC,,,
15.02238/AV,GANADEROS DE CAPRINO DE CANDELEDA SDAD.COOP.LTDA.,Ávila/CANDELEDA,CC,,,
15.02243/AV,"CAPRINO DE CANDELEDA, S. L.",Ávila/CANDELEDA,PP,,,
15.02344/P,S. A. T. Nº 9338 HERMANOS PARAMIO,Palencia/VILLERIAS DE CAMPOS,PP,,,
15.02346/BU,ANA MARIA SOTO TAPIA,Burgos/HINESTROSA,PP,,,
15.02419/ZA,FRANCISCO JOSE MARTINEZ MARTINEZ,Zamora/FORNILLOS DE FERMOSELLE,PP,,,
15.02497/BU,"DISTRIBUCIONES PENTASA BURGOS, S. A.",Burgos/BURGOS,CS,,,
15.02535/VA,"T.G.T. CASTILLA, S. A.",Valladolid/CABEZON DE PISUERGA,CS,,,
15.02602/SA,SARA HERNANDEZ IGLESIAS,Salamanca/BOGAJO,PP,,,
15.02611/SA,ANTONIO SANCHEZ MARTIN,Salamanca/LAGUNILLA,PP,,,
15.02673/SA,VICENTE PUENTE LOPEZ,Salamanca/LAGUNILLA,PP,,,
