"Nº RGSEAA (*)","Razón Social","Provincia/Localidad","Actividades","Especies (**)","Otros Detalles","TSE Feed Ban"
"14.002873/Z","GRANJA VIRGEN DEL ROSARIO S.L.","Zaragoza/MAINAR","RW, EPC",,,
"40.035710/CS","VERDURAS Y PRECOCINADOS ROGELIO BADENAS S.L.","Castellón/Castelló/CASTELLON DE LA PLANA/CASTELLO DE LA PLANA","RW",,,
"40.035721/IB","MASCARO OLIVER, ANTONIA","Islas Baleares/PALMA DE MALLORCA","CS",,,
"40.035722/IB","PALMA GEL S.L.","Islas Baleares/PALMA DE MALLORCA","CS",,,
"40.035723/IB","REPRESENTACIONES GLOBUS FOOD S.L.","Islas Baleares/PALMA DE MALLORCA","CS",,,
"40.035724/IB","HERMANOS MENEGHELLO S.L.","Islas Baleares/SANT ANTONI DE PORTMANY","CS",,,
"12.020356/H","PESCADOS Y MARISCOS PESKAFISH S.L.U.","Huelva/AYAMONTE","RW, DC, PC",,,
"12.020358/VA","ALBAOLID 2009 S.L.","Valladolid/VALLADOLID","CS, RW, PP",,,
"15.007588/MA","GARCIA SANCHEZ, JOSE FRANCISCO","Málaga/ANTEQUERA","CS, PP",,,
"40.035780/B","PRODUCTOS CARNICOS GRAU S.L.","Barcelona/BARBERA DEL VALLES","RW",,,
"40.035782/B","TOKYO-YA S.A.","Barcelona/SANT BOI DE LLOBREGAT","CS",,,
"40.035801/TF","DRONAS 2002 S.L.U.","Santa Cruz de Tenerife/ARAFO","CS",,,
"15.007589/BI","URIEN TELLETXE, AITOR","Bizkaia/ABADIÑO","RW, PP",,,
"10.024243/TO","TRIPAS VILLAVICIOSA, C.B.","Toledo/TOLEDO","RW, PP",,"ST",
"40.035827/MA","CONGELADOS MEDINA S.L.","Málaga/MALAGA","CS",,,
"40.035828/CA","IBERQUESOS S.L.","Cádiz/JEREZ DE LA FRONTERA","CS",,,
"40.035833/CA","SEBASTIAN JIMENEZ CHACON S.L.","Cádiz/PRADO DEL REY","CS",,,
"40.035834/CA","DISTINTIVOS DE CALIDAD S.L.U.","Cádiz/MEDINA-SIDONIA","CS",,,
"10.024251/CR","PRODUCTOS CARPU, S.L.","Ciudad Real/HERENCIA","RW",,"MP",
"10.024252/CR","SANTILLANA, C.B.","Ciudad Real/ALMADEN","RW",,"MP",
"10.024255/CR","PRODUCTOS VERACRUZ, S.L.","Ciudad Real/VALDEPEÑAS","RW",,"MP",
"12.020366/SE","PESPROMAR-SEVILLA S.L.","Sevilla/SEVILLA","CS",,,
"40.035838/CA","VESUVIUS CAFE S.L.","Cádiz/TARIFA","CS",,,
"12.020372/SE","MAREAFISH S.L.","Sevilla/SEVILLA","CS",,,
"12.020373/SE","PESCADOS GRACIA S.L.","Sevilla/SEVILLA","CS",,,
"12.020374/SE","TERRANOVA SEAFOOD S.L.","Sevilla/SEVILLA","CS",,,
"12.020375/SE","PESMALBA S.L.","Sevilla/SEVILLA","CS",,,
"12.020378/SE","NICASIO FERNANDEZ CANDON S.L.","Sevilla/SEVILLA","CS",,,
"12.020379/SE","SERRAPESCA S.L.","Sevilla/SEVILLA","CS",,,
"40.035841/CO","REMACHE MONTORO, ANTONIO","Córdoba/BAENA","CS",,,
"12.020376/VA","GAMBANATURAL DE ESPAÑA, S. L.","Valladolid/MEDINA DEL CAMPO","RW, PP",,,
"40.035876/B","QUILEZ LAZARO, FRANCISCO JAVIER","Barcelona/MOLLET DEL VALLES","CS, RW",,,
"40.035883/T","TARRACODIS S.A.","Tarragona/TARRAGONA","CS",,,
"40.035902/PO","COMERCIAL RIAS BAIXAS S.L.U.","Pontevedra/ESTRADA (A)","CS",,,
"40.035905/OU","IGNACIO DE LAS CUEVAS S.A.","Ourense/OURENSE","CS",,,
"40.035907/C","VARELA SANCHEZ MARIA MILAGROS","Coruña, A/MELIDE","CS",,,
"40.035910/C","HORECA MD GALAIKA, S.L.","Coruña, A/PADRON","CS",,,
"40.035912/C","SUMINISTROS MARITIMOS DEL NORTE S.L.","Coruña, A/CORUÑA (A)","CS",,,
"40.035913/OU","BEDNARZ BARBARA","Ourense/XINZO DE LIMIA","CS",,,
"40.035921/M","JAMONES ANDRES BECERRO E HIJOS S.L.","Madrid/MADRID","CS, RW",,,
"40.035922/J","TOCONGEL S.L.","Jaén/VILLACARRILLO","CS",,,
"40.035923/GR","HIJOS DE FRANCISCO FORNIELES S.L.","Granada/GUADIX","CS",,,
"40.035946/A","MENDEZ VALERO, EUSTAQUIA","Alicante/Alacant/ALICANTE/ALACANT","CS",,,
"40.035947/MU","NEW CONCISA S.L.","Murcia/CIEZA","CS",,,
"10.024270/MA","SANCHEZ CALLE FRANCISCO JOSE","Málaga/BENAOJAN","CS, RW, PP",,"MP",
"10.024272/BI","DISTRIBUCIONES DISAVICANO S.L.","Bizkaia/BILBAO","CS",,,
"40.035990/TO","HERMANOS RIOJA MARTÍN, C.B.","Toledo/SANTA OLALLA","CS",,,
"40.036028/MU","EXPENDEMUR G. S.L.","Murcia/TORRES DE COTILLAS (LAS)","CS",,,
"40.036029/MU","ALIMENTACION LOPEZ MURCIA S.L.","Murcia/ASOMADA (LA)","CS",,,
"12.020399/P","COMUNIDAD DE PROPIETARIOS C/ EXTREMADURA 13","Palencia/PALENCIA","WM",,,
"12.020400/M","PALADARES DEL CANTABRICO, S.L.","Madrid/SAN MARTIN DE VALDEIGLESIAS","CS, RW, PP",,,
"40.036052/TO","DEL OLMO LÓPEZ, JULIO CESAR","Toledo/BURUJON","RW",,,
"12.020402/P","CABO VIRGENES ESPAÑA, S.L.U.","Palencia/PALENCIA","CS, PP",,,
"40.036054/MA","2014 ALDIMA S.L.","Málaga/MALAGA","CS",,,
"10.024274/SE","JAMONES VERITA S.L.","Sevilla/ARAHAL","RW",,"MP",
"40.036056/SS","ARAMENDI Y MARIN S.A.","Gipuzkoa/OIARTZUN","CS",,,
"40.036057/SS","BARAZKI S.L.","Gipuzkoa/IRUN","CS",,,
"40.036058/SS","CARNICAS BIDEA S.L.","Gipuzkoa/ERRENTERIA","CS",,,
"40.036061/SS","DERHEL DISTRIBUCION S.L.","Gipuzkoa/IRUN","CS",,,
"40.036062/SS","DISTRIBUCIONES ZAMORA S.L.","Gipuzkoa/IRUN","CS",,,
"40.036063/SS","EUSKAL JELA-ARZA S.L.","Gipuzkoa/HONDARRIBIA","CS",,,
"40.036129/VI","HOJALDRE Y BOLLERIA RUIZ DE LA PEÑA S.L.","Araba/Álava/OYON-OION","CS",,,
"10.024277/MU","AGRUPACION DE PRODUCTORES DE CARNE DE CABRITO LECHAL DE RAZA MURCIANO GRANADINA","Murcia/JUMILLA","CS, CP",,,
"12.020412/LU","SANJURJO BLANCO, S.L.","Lugo/BURELA","RW",,,
"12.020415/PO","GLOBAL RUNNER S.L.","Pontevedra/VIGO","CS",,,
"40.036142/BA","ALIMENTOS CONGELADOS EXTREMADURA","Badajoz/JEREZ DE LOS CABALLEROS","CS, RW",,,
"40.036170/TF","ALARCHI S.L.","Santa Cruz de Tenerife/SAN MIGUEL DE ABONA","CS",,,
"40.036191/GC","HERMES LOGISTICA S.A.","Palmas, Las/PALMAS DE GRAN CANARIA (LAS)","CS",,,
"10.024281/CO","MARINTA S.L.","Córdoba/CARLOTA (LA)","CS",,,
"40.036219/MA","HERMANOS GALLEGO FERNANDEZ S.L.","Málaga/ALHAURIN DE LA TORRE","CS",,,
"40.036236/PO","PEPE MEIRIÑO PRODUCTOS ALIMENTICIOS S.L.","Pontevedra/LALIN","CS",,,
"40.036238/OU","ALASKA RAPIDO S.L.","Ourense/SAN CIBRAO DAS VIÑAS","CS",,,
"40.036307/S","LA FLOR DE LIEBANA S.L.","Cantabria/PEÑACASTILLO","CS",,,
"40.036342/NA","DISTRIBUIDORES AUTOMATICOS VENDING S.L.","Navarra/ORKOIEN","CS",,,
"40.036392/TO","SERRANO VERDUGO, LUIS ALBERTO","Toledo/SANTA CRUZ DE LA ZARZA","CS",,,
"40.036474/IB","PASTIBIZA S.L.","Islas Baleares/SANTA EULARIA DES RIU","CS",,,
"40.036475/IB","CECOSA SUPERMERCADOS S.L.","Islas Baleares/SANTA EULARIA DES RIU","CS",,,
"40.036479/CA","DISTRIBUCIONES JAEN ROMAN S.L.U.","Cádiz/JEREZ DE LA FRONTERA","CS",,,
"40.036480/A","OVERSEAS IMPORTS S.L.","Alicante/Alacant/BENISSA","CS",,,
"40.036496/CR","DISTRIBUCIONES DE ALIMENTACION ORLA, S.L.","Ciudad Real/TOMELLOSO","CS",,,
"40.036490/MA","PAN & SWEET S.L.","Málaga/MALAGA","CS",,,
"40.036491/CO","DISTRIBUCIONES LOGISTICAS RELASA S.L.","Córdoba/CORDOBA","CS",,,
"40.036522/TF","ZENADEL 2006 S.L.","Santa Cruz de Tenerife/SAN CRISTOBAL DE LA LAGUNA","RW",,,
"40.036523/B","URPINAS LOGISTICA S.L.","Barcelona/BARCELONA","CS",,,
"10.024289/S","INDUSTRIAS CÁRNICAS INTRISA SA","Cantabria/GUARNIZO","CS",,,
"40.036665/SS","XARDEXKA S.L.","Gipuzkoa/OIARTZUN","CS",,,
"40.036706/V","BACRELI S.L.","Valencia/València/MISLATA","CS",,,
"12.020437/SE","HISPAFISH S.L.","Sevilla/SEVILLA","CS",,,
"12.020436/SE","DISTRIBUIDORA MARISCOS RODRIGUEZ S.A.","Sevilla/SEVILLA","CS",,,
"10.024295/S","HAPI IBERICA ALIMENTACIÓN S.L.","Cantabria/GUARNIZO","CS, CP, MM, MP",,,
"40.036844/VI","CARBONICAS ALAVESAS,SA","Araba/Álava/VITORIA-GASTEIZ","CS, RW",,,
"40.036855/BI","BILDU, S.L.","Bizkaia/MALLABIA","RW",,,
"12.020464/S","DELICIAS DEL CANTABRICO S.L.","Cantabria/ARCE","RW",,,
"40.036833/AL","AKRAMIN S.L.","Almería/VICAR","CS",,,
"10.024302/NA","CARNICAS MUTILOA, S.L.","Navarra/SANGÜESA/ZANGOZA","CS, RW, CP, MM, MP",,,
"12.020471/NA","CAVIAR PIRINEA, S.L.","Navarra/YESA","CS, PP, FFP",,,
"40.036939/GC","Miguel Soria Sánchez, SLU","Palmas, Las/ARRECIFE","CS",,,
"40.036999/S","ALIMENTACION DIFERENTE SA","Cantabria/SANTANDER","CS",,,
"40.036994/TO","TOCONGEL, S.L.","Toledo/MORA","CS",,,
"12.020475/MA","FRESYCO S.L.","Málaga/MALAGA","CS",,,
"40.037036/LU","EMBUTIDOS MONTEPICATO S.L.","Lugo/LUGO","CS",,,
"40.037080/BU","T2 BURGOS, S.L.","Burgos/VILLAGONZALO PEDERNALES","CS",,,
"40.037083/LE","TRANSPORTES ALCANA LEON, S.L.","León/ONZONILLA","CS",,,
"40.037104/O","JESUS PEREZ MAYOR S.L.","Asturias/VILLAMAYOR","CS",,,
"12.020477/AB","GRUESO MORENO, S.L","Albacete/RODA (LA)","CS, PP",,,
"40.037113/CR","MANCHA EVENT, S.L.","Ciudad Real/SOCUELLAMOS","RW",,,
"15.007616/V","QUESOS LA ABUELA, S.L.","Valencia/València/OLIVA","CS",,,
"10.024308/IB","CARNES 50 CB","Islas Baleares/PALMA DE MALLORCA","CS, CP, MM, MP",,,
"40.037153/IB","MEDIPEIX, S.L.","Islas Baleares/PALMA DE MALLORCA","CS",,,
"40.037154/IB","SEUR GEOPOST, SLU","Islas Baleares/MAO","CS",,,
"40.037175/A","KINGS FOOD S.A.","Alicante/Alacant/ALFAS DEL PI (L')","CS",,,
"40.037179/A","HERMANOS SANCHEZ ROLDAN S.L.","Alicante/Alacant/ELCHE/ELX","CS",,,
"40.037187/V","LHIRSA ALIMENTACION, S.L.","Valencia/València/SILLA","CS",,,
"40.037199/BI","COVERTRI, S.L.","Bizkaia/BILBAO","CS",,,
"40.037204/BI","ZUAZAGA MEABE, FRANCISCO JAVIER","Bizkaia/BILBAO","CS",,,
"40.037205/BI","INDUSTRIAS CARNICAS INTRISA, S.A.","Bizkaia/BILBAO","CS",,,
"40.037206/BI","IÑAKI OLANO LEGARISTI","Bizkaia/BILBAO","CS",,,
"40.037212/O","CONSORCIO DE ALIMENTOS TRADICIONALES DE ASTURIAS","Asturias/CORUÑO","CS, RW",,,
"40.037218/GC","Insular Express, S.L.","Palmas, Las/ARRECIFE","CS",,,
"40.037243/GC","Depoalsa, S.L.","Palmas, Las/PALMAS DE GRAN CANARIA (LAS)","CS",,,
"40.037252/BI","MERCADOS CENTRALES DE ABASTECIMIENTO DE BILBAO, S.A.","Bizkaia/BASAURI","WM",,,
"40.037258/BI","TURREZ JAUREGUI, S.L.","Bizkaia/BILBAO","CS",,,
"40.037261/BI","JONBEL 2003, S.L.","Bizkaia/BILBAO","CS",,,
"40.037318/SE","FUNDACION BANCO DE ALIMENTOS DE SEVILLA","Sevilla/SEVILLA","CS",,,
"40.037353/BI","CAMARGUESA DE DESPIECES, S.L.","Bizkaia/VALLE DE TRAPAGA-TRAPAGARAN","CS",,,
"40.037355/BI","REPRESENTACIONES BELZU, S.L.","Bizkaia/BARAKALDO","CS",,,
"40.037352/CA","CASH HERMANOS ROMERAL S.L.","Cádiz/JEREZ DE LA FRONTERA","CS",,,
"10.024315/SA","DISCARGUI, S.L.","Salamanca/GUIJUELO","RW",,,
"40.037367/ZA","DISTRIBUCIONES GARCIA FERRERO 2011, S.L.","Zamora/ZAMORA","CS",,,
"40.037385/CR","CORRALES CASANOVA, JESUS","Ciudad Real/ALCAZAR DE SAN JUAN","RW",,,
"14.002887/M","OVOVIDA, S.L.","Madrid/MADRID","CS",,,
"40.037400/TO","INDUSTRIAS CÁRNICAS A-42, S.L.U","Toledo/ILLESCAS","CS, RW",,,
"12.020495/C","CARLOS INSUA LOBELOS","Coruña, A/FISTERRA","RW",,,
"40.037413/M","GUTPLASK S.L.","Madrid/GETAFE","CS",,,
"40.037432/B","GOMEZ BARROSO, TOMAS","Barcelona/FRANQUESES DEL VALLES (LES)","CS",,,
"40.037443/B","S.P. ALIMENTACION 2007 SL","Barcelona/SANT PERE DE RIBES","CS",,,
"10.024322/GI","SENGLAR DE GIRONA SL","Girona/FORNELLS DE LA SELVA","CS, CP, GHE, MM, MP","wL, wA, wU, wG",,
"12.020498/LO","DOMINGO NAVAJAS, S.L.","Rioja, La/LOGROÑO","CS, RW",,,
"40.037475/MA","DRONAS 2002 S.L.U.","Málaga/MALAGA","CS",,,
"40.037484/LU","PESCADOS GALMAR S.L.","Lugo/LUGO","CS",,,
"40.037486/LU","GESCOM 2013, S.L.","Lugo/FOZ","CS",,,
"10.024327/CC","MIGUEL ANGEL Y JESUS S.L.","Cáceres/NAVALMORAL DE LA MATA","RW",,"MP",
"40.037545/SS","CARNES VALENTÍN, S.L.","Gipuzkoa/DONOSTIA/SAN SEBASTIAN","CS",,,
"40.037549/V","CONSERVAS BENIMAR, S.L.","Valencia/València/OLLERIA (L')","CS",,,
"40.037551/V","PASTOR ARROYO, SARAY","Valencia/València/MUSEROS","CS, RW",,,
"40.037553/A","MARISCOS EL RUSO, S.L.","Alicante/Alacant/VILLENA","CS",,,
"40.037554/TO","EMBUTIDOS RAUL SL","Toledo/TALAVERA DE LA REINA","CS",,,
"40.037561/CA","VICENTE ALONSO S.L.","Cádiz/PUERTO REAL","CS",,,
"40.037568/IB","GARCIA PEREZ, FRANCISCO LUIS","Islas Baleares/PALMA DE MALLORCA","CS",,,
"15.007627/CO","JAMONES MADO S.L.","Córdoba/MONTILLA","CS",,,
"40.037651/CA","ALMACENES CARMONA S.A.","Cádiz/GUADALCACIN","CS",,,
"40.037652/CA","DISQUEVA S.L.","Cádiz/BARRIOS (LOS)","CS",,,
"40.037700/CA","DISTRIBUCIONES O.G.OÑATE GOMEZ S.L.","Cádiz/UBRIQUE","CS",,,
"40.037710/AL","GRUPO HOTELES PLAYA S.A.","Almería/ROQUETAS DE MAR","CS",,,
"12.020528/MA","PESCADOS YEBRA LUENGO S.L.","Málaga/MALAGA","CS",,,
"12.020529/MA","PESCADOS MANUEL BAREA S.A.","Málaga/MALAGA","CS",,,
"12.020530/MA","JIGAMAR S.L.","Málaga/MALAGA","CS",,,
"12.020531/SE","HIELOS SEVILLA S.L.","Sevilla/SEVILLA","CS",,,
"40.037769/M","LA CASA DE LA CARNE, S.A.","Madrid/MADRID","CS",,,
"12.020532/C","PROMAR ELABORADOS S.L.","Coruña, A/CAMBRE","CS, FFP",,,
"12.020538/LU","PEIXES RADAMAR S.L.","Lugo/BURELA","RW",,,
"40.037796/H","TARTESSOS MAR S.L.","Huelva/HUELVA","CS",,,
"40.037879/B","ALIMENTOS FRIORIZADOS SA","Barcelona/BARBERA DEL VALLES","CS",,,
"10.024352/SE","MARR ALIMENTACION S.L.","Sevilla/ARAHAL","CP, MM, MP",,,
"40.037927/PO","LAGUARDIST, S.L.","Pontevedra/GUARDA (A)","CS",,,
"40.037934/LU","MANUEL PETEIRA NOCHE","Lugo/LUGO","CS, RW",,,
"40.037939/C","JOSE LUIS BREA ANTELO","Coruña, A/TRAZO","CS",,,
"10.024358/M","VEGA DE LA MAGDALENA, S.L.","Madrid/MADRID","CS",,,
"40.037998/M","CONDIS SUPERMERCATS, S.A.","Madrid/MADRID","CS",,,
"40.038000/M","CÁRNICAS DISTRIBUIDORA TAPA, S.L.","Madrid/MORALEJA DE ENMEDIO","CS",,,
"40.038133/B","CARNICAS DOMINGUEZ SA","Barcelona/BARBERA DEL VALLES","CS",,,
"40.038134/L","CARNIQUES DEL PLA SL","Lleida/MOLLERUSSA","CS",,,
"40.038153/B","CARNS DE L'EMPORDA SL","Barcelona/SABADELL","CS, RW",,,
"40.038154/B","CARNS I EMBOTITS LLUMA SL","Barcelona/BERGA","CS",,,
"40.038163/B","DESARROLLOS CARNICOS SL","Barcelona/SANT QUIRZE DEL VALLES","RW",,,
"40.038167/B","EMBOTITS MEDRAN SL","Barcelona/SABADELL","CS",,,
"40.038326/GI","JAMONMANIA SL","Girona/CASTELL-PLATJA D'ARO","CS",,,
"40.038327/GI","LACTICS GUIX SL","Girona/OLOT","CS",,,
"40.038328/B","VALCO IBERIA-IFS SL","Barcelona/CANOVELLES","CS",,,
"40.038334/B","GENERAL MARKETS FOOD IBERICA SAU","Barcelona/CASTELLBISBAL","CS, RW",,,
"40.038351/B","NUFRI SL","Barcelona/BARCELONA","CS",,,
"40.038345/L","PRODUCTES CARNIS JOAN ARQUES S.A.","Lleida/JUNEDA","RW",,,
"40.038360/B","SEGELL D'OR SL","Barcelona/CASTELLAR DEL VALLES","CS",,,
"12.020559/S","ROSA MARIA GAMECHO ALLICA","Cantabria/SANTANDER","CS",,,
"40.038377/S","JAGUMASA S.L.","Cantabria/SANTANDER","CS",,,
"40.038380/S","BRUNO GUTIERREZ MARDARAS","Cantabria/SANTA CRUZ DE BEZANA","CS",,,
"12.020561/B","SIRO & XAVI SL","Barcelona/PALAFOLLS","CS",,,
"12.020564/B","MARESMAR SL","Barcelona/BARCELONA","WM, FFP",,,
"12.020565/B","SCATA FISH S.L.","Barcelona/ARENYS DE MUNT","RW",,,
"40.038519/S","ANTONIO SAIZ OBREGON","Cantabria/TANOS","CS",,,
"40.038522/B","GRUP ALIMENTARI ENCA SL","Barcelona/BADALONA","CS",,,
"40.038526/GC","HERMET ALIMENTACION S.L.","Palmas, Las/PALMAS DE GRAN CANARIA (LAS)","CS",,,
"40.038532/M","INDUSTRIAS CARNICAS CYESA S.R.L.","Madrid/SAN AGUSTIN DEL GUADALIX","CS",,,
"15.007638/VA","QUESERIAS ENTREPINARES, S.A.U.","Valladolid/VALLADOLID","CS, RW, PP",,,
"10.024383/SE","SURAVE SPAIN S.L.","Sevilla/DOS HERMANAS","CS",,,
"12.020569/MA","AQUAMAR GOLD S.L.","Málaga/MALAGA","CS",,,
"40.038547/ZA","ABACERIA DEL MONASTERIO S.L.","Zamora/BENAVENTE","CS",,,
"40.038578/A","JUAN FORNES FORNES, S.A.","Alicante/Alacant/PEDREGUER","CS",,,
"40.038614/A","LLORENS MUT, JOSE JOAQUIN","Alicante/Alacant/ONDARA","CS",,,
"40.038615/V","BARONA SELLES S.L.","Valencia/València/LLIRIA","CS",,,
"40.038645/CS","JIMENEZ LARA, FRANCISCO JOSE","Castellón/Castelló/ALMAZORA/ALMASSORA","RW",,,
"40.038694/MA","244INNOVA24H S.L.U.","Málaga/MALAGA","CS",,,
"40.038801/M","ESENCIAS DEL MAR, S.A.","Madrid/MADRID","CS",,,
"40.038827/BU","DAMPEIX 2011 S.L.","Burgos/BURGOS","CS",,,
"12.020575/MU","ANDREA MARTINEZ, S.L.","Murcia/TORRE-PACHECO","CS, PP, FFP",,,
"40.038927/SE","MARTINEZ SANCHEZ MANUEL","Sevilla/PEDROSO (EL)","CS",,,
"40.038869/GC","BELLA ITALIA IMPORTACION S.L.U.","Palmas, Las/PUERTO DEL ROSARIO","CS",,,
"40.038936/T","DISTRIBUCIONES QUIM 98 S.L.","Tarragona/VALLS","CS",,,
"40.038934/C","SUMINISTROS PUERTO Y BAHIA S.L.","Coruña, A/CULLEREDO","CS",,,
"40.038949/H","PESCADOS ELABORADOS DE HUELVA S.L.","Huelva/BOLLULLOS PAR DEL CONDADO","CS",,,
"40.038977/M","BENITO GUERRERO, JOSE HERMES","Madrid/MADRID","CS",,,
"40.039001/B","VIPS-S XXI S.L.","Barcelona/MOLINS DE REI","CS",,,
"40.039005/BA","PINTO Y EL JAMON DE BELLOTA S.L.","Badajoz/VILLAFRANCA DE LOS BARROS","CS, RW",,,
"40.039045/VA","FRIGORIFICOS ALVAREDO, S.L.","Valladolid/VALLADOLID","CS",,,
"40.039046/ZA","SERVIDONA, S.L.","Zamora/ZAMORA","CS",,,
"40.039047/BU","GAMBASTAR, S.L.","Burgos/VALDORROS","RW",,,
"40.039048/VA","CONGELADOS MIGUEL, S.A.","Valladolid/VALLADOLID","CS",,,
"40.039049/SG","SEMARK AC GROUP, S.A.","Segovia/HONTORIA","CS",,,
"40.039068/B","CARNICA BATALLE S.A.","Barcelona/SABADELL","CS",,,
"10.024407/B","DESHUESADOS MONTIGALA SCP","Barcelona/BADALONA","RW",,"MP",
"40.039087/B","RAMBLAN 31 S.L.","Barcelona/PALAFOLLS","CS",,,
"40.039082/LO","PRECOCINADOS NATURALES RIOJANOS, S.A.","Rioja, La/ALFARO","CS",,,
"40.039238/GR","TRANSPORTES CARO GRANADA S.L.","Granada/SANTA FE","CS",,,
"40.039332/AL","KABEPI ALL-IN-ONE S.L.U.","Almería/ROQUETAS DE MAR","CS",,,
"10.024411/AL","CARNICERÍA Y EMBUTIDOS EL PAVERO S.L","Almería/TABERNO","CS, MM, MP, PP",,"BL, MP",
"12.020590/GR","ROMERO ARMIPESCA MAYORISTA DE PESCADO S.L.","Granada/GRANADA","CS",,,
"40.039151/SE","VISUEÑA DE SUPERMERCADOS S.L.","Sevilla/SEVILLA","CS",,,
"40.039152/GR","JAMONES GRANADINOS S.A.","Granada/BAZA","CS",,,
"40.039211/BA","UNION DE FABRICANTES 2000 S.L.","Badajoz/MERIDA","CS",,,
"40.039242/BA","LOGIFRIEX EXTREMADURA S.L.","Badajoz/MERIDA","CS",,,
"40.039244/CC","DISTRIBUCIONES MORENO PEREZ CC S.L.","Cáceres/CASAR DE CACERES","CS, RW",,,
"40.039246/CC","SALGADO CONEJERO, FELIPE","Cáceres/CACERES","CS",,,
"40.039247/BA","MERINO ANDRES FERNANDO","Badajoz/GUADIANA DEL CAUDILLO","CS",,,
"40.039248/CC","TRANSPORTES RAMON S.L.","Cáceres/NAVALMORAL DE LA MATA","CS",,,
"40.039249/BA","ELPOZO ALIMENTACION S.A.","Badajoz/ALMENDRALEJO","CS",,,
"40.039250/BA","RETAMAL FLORES JOSE MIGUEL","Badajoz/ALMENDRALEJO","CS",,,
"40.039251/CC","ACERO VAZQUEZ E HIJOS S.L.","Cáceres/MIAJADAS","CS",,,
"40.039181/IB","MOYA SAUS E HIJOS, SA","Islas Baleares/INCA","CS",,,
"10.024414/IB","GANADOS PALLISER SL","Islas Baleares/MAO-MAHON","CS, CP, MM, MP, PP",,"MP",
"40.039416/J","DISALFRIO CENTROS LOGISTICOS S.L","Jaén/GUARROMAN","CS",,,
"40.039189/MU","LINARES VIDAL, ANDRES","Murcia/LORCA","CS",,,
"40.039530/T","DISTRIBUCIONES F. MOLINA S.L.","Tarragona/TORTOSA","CS",,,
"40.039542/GI","BADIA MARTINEZ, DANIEL","Girona/VIDRERES","RW",,,
"40.039543/L","CONGELADOS PRESCAMAR J&J S.L.","Lleida/LLEIDA","CS",,,
"40.039583/B","NUGAFRUITS SERVEIS DE DISTRIBUCIO SA","Barcelona/BARCELONA","CS",,,
"40.039663/SE","IZQUIERDO REYES, MARCO ANTONIO","Sevilla/CONSTANTINA","RW",,,
"40.039693/B","CONGELADOS Y ESPECIALIDADES BARRUFET SL","Barcelona/BARCELONA","CS",,,
"40.039715/C","INGAPAN CORUÑA S.L.","Coruña, A/CERCEDA","CS",,,
"12.020602/C","PEIXES E MARISCOS RECHO S.L.","Coruña, A/RIBEIRA","RW",,,
"12.020610/MA","DISTRIBUIDORA DE MARISCOS RODRIGUEZ S.A.","Málaga/MALAGA","CS",,,
"12.020611/MA","PESCADOS HNOS. PEREZ DE GUZMAN , SL","Málaga/MALAGA","CS",,,
"40.039561/BI","DISTRIBUCIONES JOSEBA ANAIAK, S.L.","Bizkaia/ORTUELLA","CS",,,
"40.040087/B","URIS FERRER SL","Barcelona/VILANOVA I LA GELTRU","CS",,,
"40.040103/GI","COALIMENT GRANOLLERS SA","Girona/PALAMOS","CS",,,
"40.039895/AV","VIANDAS CASTELLANAS, S.L.","Ávila/SOLANA DE RIOALMAR","CS",,,
"40.040108/T","QUALIANZA SERVICIOS INTEGRALES DE DISTRIBUCIÓN, SL","Tarragona/CONSTANTI","CS",,,
"12.020615/B","PICKING FISH LOGISTIC SL","Barcelona/BARCELONA","CS",,,
"12.020620/AL","EUROFISH ROQUETAS S.L.","Almería/ROQUETAS DE MAR","CS, RW",,,
"40.040187/GI","TRANSPORTS J. PRADA S.L.","Girona/CASTELLFOLLIT DE LA ROCA","CS",,,
"40.039838/S","DIVISION ALIMENTARIA S.L.","Cantabria/SANTANDER","CS",,,
"40.039841/S","Mª INMACULADA PRADO HAZA","Cantabria/VEGA (LA)","CS",,,
"10.024454/AB","FELIPE PALACIOS, JUAN MANUEL","Albacete/ALBACETE",,,,
"10.024455/AB","LANGOALBA, S.L.","Albacete/ALBACETE",,,,
"40.040497/TO","ÁNGEL CARRILLO CARRILLO, S.L.","Toledo/TORRIJOS","CS",,,
"40.040548/TO","COMERCIAL MARTÍN GONZÁLEZ, S.L.","Toledo/TORRIJOS","CS, RW",,,
"40.040549/TO","CÁRNICAS MANJARRES, SL.","Toledo/TORRIJOS","CS",,,
"40.040551/TO","JAMONES EL CHATO, S.A.","Toledo/TORRIJOS","CS",,,
"40.039858/V","GODFRED CONGELADOS, S.L.","Valencia/València/GODELLA","CS",,,
"40.040271/CA","GADIQUESA S.L.","Cádiz/JEREZ DE LA FRONTERA","CS",,,
"10.024445/CA","S.COOP.ANDALUZA NATURAVI","Cádiz/BARRIOS (LOS)","CS, CP, MM, MP",,,
"40.040275/J","CARO RUIZ S.A.","Jaén/JAEN","CS",,,
"40.040286/GR","ARENAS ALIMENTACION S.A.","Granada/ARMILLA","CS, RW",,,
"12.020613/O","JULIO CESAR SUAREZ GONZALEZ","Asturias/AVILES","CS, RW",,,
"10.024453/T","SIVILL MILA SL","Tarragona/VENDRELL (EL)","CS, CP",,,
"40.040477/B","TASTETS SERVEIS GASTRONOMICS SL","Barcelona/BARCELONA","CS",,,
"40.040327/SE","SURKEBAB S.L.","Sevilla/ALCALA DE GUADAIRA","CS",,,
